,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00011906,96.8677537598588,-0.275114299909098,0.187213805326715,0.0645349605243507,0.0914912960857353
WBGene00011908,6093.77946734972,0.30738011437567,0.0295432320223562,1.22191846055178e-25,2.17193124479918e-24
WBGene00011909,93.4000318640192,-0.595622637672546,0.199513934662483,0.000439998884259804,0.000879356030555293
WBGene00011910,2521.7973210532,-0.605476187779542,0.0429581354275166,8.03389625480086e-46,3.55117062312649e-44
WBGene00011911,861.646765342336,-0.527538715972811,0.0720747791415723,5.93145825450764e-14,3.95771891412986e-13
WBGene00011912,10145.3260812959,0.209674795562548,0.0273098330700732,1.18320976764983e-14,8.43239755450871e-14
WBGene00011913,48.8533257349358,-0.0692452258043699,0.197024697813095,0.63003157610546,0.686607327498922
WBGene00011914,4584.14929952776,0.23246316266432,0.0347443683750943,1.52172993174622e-11,7.60511779217865e-11
WBGene00011915,1036.58774271903,0.303536220998362,0.060010366452124,2.1970733530655e-07,6.65123250667931e-07
WBGene00011916,3704.81040556023,0.268814937479188,0.03631609699092,8.49669612020943e-14,5.5779921872786e-13
WBGene00011917,5450.16111521752,0.205422250715325,0.0360313168788536,8.78604882718951e-09,3.16974901800449e-08
WBGene00011918,1081.84297104372,-0.592533644475583,0.0637982976485302,3.08842587445188e-21,4.05503860676073e-20
WBGene00011919,459.013505523594,-0.53285941391609,0.0874787133550025,2.50263897330317e-10,1.0814873063245e-09
WBGene00011920,724.27206017406,0.244122435913677,0.0717813738402497,0.000429256720950931,0.000858912326416219
WBGene00011923,231.989128877092,-0.152482219439032,0.125523890194835,0.175493700823438,0.226241579927444
