,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,logq
WBGene00008629,672.344888074391,-0.149408190915755,0.0727680183453813,-2.05321230827827,0.0400519912119471,0.0590650292082651,cpt-5,1.22866957693735
WBGene00016402,801.242140155931,0.135916616638852,0.0662382997049455,2.05193396032634,0.0401760808871108,0.0592422292321875,C34D4.10,1.22736860772979
WBGene00004249,706.875747573428,-0.147159137801501,0.0717197481082076,-2.05186356175532,0.0401829239631939,0.0592465238087863,pvf-1,1.22733712607652
WBGene00000976,6614.70485292355,0.0647893038274789,0.031584449489396,2.05130388133664,0.040237362742015,0.0593209867576674,dhs-13,1.22679163343857
WBGene00044537,19.2445275378696,0.855143610162203,0.417245869727414,2.04949568637041,0.0404136692172955,0.0595750842163614,B0238.15,1.22493533505494
WBGene00018845,550.660105292809,0.165716143843157,0.0808734749967554,2.04907905651149,0.0404543850694417,0.0596292730443668,F54H12.5,1.22454048521647
WBGene00012660,2314.31120992263,0.0871578093822858,0.042540275017841,2.04883041648726,0.0404787004006204,0.0596592794698887,Y39A1A.24,1.22432199609868
WBGene00019878,1089.44164125811,0.117337126374063,0.0573124506496427,2.04732348807343,0.0406263331908412,0.0598710129238903,R05D3.3,1.22278339420884
WBGene00018074,43.6320489424187,-0.585958398448977,0.286328102309312,-2.04645787026515,0.040711343412317,0.0599904271437926,F35H12.1,1.2219180457883
WBGene00001207,98.487371241977,-0.384201824273527,0.187756795262032,-2.04627387113919,0.0407294329369444,0.0600112162911596,egl-43,1.22176757098118
WBGene00000056,42.6532374890025,0.620979795145422,0.303603817996928,2.04536227259074,0.0408191555354053,0.0601352468493549,acr-17,1.22087090195342
WBGene00003834,8356.90527832493,0.0676532991198829,0.0330768381841823,2.04533754838258,0.0408215913064817,0.0601352468493549,nxf-1,1.22087090195342
WBGene00009739,6467.26775669045,0.0721703464239071,0.0352880074651887,2.04518054738858,0.0408370615514681,0.060151289223757,F45H10.2,1.22075505998227
WBGene00004453,43671.1722504628,0.0451977362358401,0.0221000043056009,2.04514603756822,0.0408404626760386,0.060151289223757,rpl-39,1.22075505998227
WBGene00020281,24.7009024936211,0.759499450285673,0.371516642343599,2.04432147506126,0.0409217990744611,0.0602651956472255,T06A4.1,1.21993342919021
WBGene00195183,268.013324518332,-0.231705110854352,0.113350442814897,-2.04414826356462,0.0409389024171386,0.0602840971682279,R04A9.9,1.21979723882117
WBGene00016805,62.7276535465958,-0.52493182159378,0.256802077568762,-2.04411049382271,0.0409426327015955,0.0602840971682279,C50D2.1,1.21979723882117
WBGene00003680,476.629219709725,-0.179730512648153,0.0879519638384697,-2.04350766946196,0.04100220893898,0.0603659206228996,nhr-90,1.21920817168379
WBGene00007616,1621.25142216481,0.104516324803429,0.0511494999374736,2.04334988477291,0.0410178146890905,0.0603829984186601,rpoa-12,1.21908532515945
WBGene00013518,76.9631168224018,-0.429418768379966,0.210190849749385,-2.04299458749975,0.0410529739165015,0.0604288550628347,Y73F8A.5,1.21875563419112
WBGene00008760,166.033421037645,-0.292204050422312,0.143071378900424,-2.04236551480841,0.0411152878230847,0.0605146697937072,F13E9.11,1.21813933215457
WBGene00018878,576.230149429886,0.163995517747117,0.0803219800180121,2.04172653251751,0.0411786653580217,0.0606020330932886,glit-1,1.21751280576135
WBGene00019805,513.545472492911,-0.174255680180737,0.0853612378695655,-2.04139120436615,0.0412119580184198,0.0606451081920962,R01B10.3,1.21720422481984
WBGene00000238,447.870423502866,-0.177110145654374,0.0867769907354524,-2.04098049671151,0.0412527657062229,0.0606992324765616,bar-1,1.21681680041241
WBGene00043983,487.89405573511,-0.19388984898059,0.0950091781156765,-2.04074861846003,0.0412758201154091,0.0607272266080587,C39D10.11,1.21661655250694
WBGene00001723,34.7452784884755,0.630698509885349,0.309059578032046,2.04070203519126,0.0412804529557994,0.0607281151086048,grl-14,1.21661019838733
WBGene00019090,234.056763352077,-0.253705452562177,0.124354678037145,-2.04017618449701,0.0413327808785565,0.0607991613333153,F59A7.2,1.21610241136584
WBGene00016493,50510.3934322519,-0.0430024233734245,0.0211150367926347,-2.03657818812916,0.0416923304211292,0.0613220624939188,C37A2.7,1.21238324659874
WBGene00006947,83.2586507721338,-0.413406966595328,0.202997820486959,-2.03650938519257,0.0416992316519637,0.061326228772568,wrt-1,1.21235374122513
WBGene00016620,366.273020886148,0.205204310106401,0.100769102032577,2.03638125146795,0.0417120865939061,0.0613391493882875,dhhc-9,1.21226225082719
WBGene00013327,137.80791768415,-0.314976171124226,0.154698245455174,-2.03606815447363,0.0417435119840111,0.0613793733426007,Y57G11C.38,1.21197754984424
WBGene00008303,20.1900856686183,-0.840649407880644,0.413001275002998,-2.03546443742708,0.0418041633471991,0.0614625589282416,C54D10.9,1.21138936231459
WBGene00016968,1298.11978240887,-0.126169295757944,0.0619922883762535,-2.03524178672317,0.0418265503755961,0.0614849055293511,epg-5,1.21123148991436
WBGene00021479,39.076604285027,0.607552765503345,0.298517674876635,2.03523213744185,0.0418275208185475,0.0614849055293511,oac-55,1.21123148991436
WBGene00012487,695.208694198064,-0.146252952770537,0.071870739101029,-2.0349443264379,0.0418564751737292,0.0615214676054236,Y18D10A.23,1.21097331291185
WBGene00017376,139.507033311266,-0.328274821855624,0.161432315751766,-2.03351367616141,0.0420006532907255,0.0617273641820501,F11C7.2,1.20952226742996
WBGene00004790,223.868410651793,-0.266874766175714,0.131303690992821,-2.03250010839607,0.0421030528179651,0.0618718255947342,sgn-1,1.20850706946534
WBGene00000476,100.478791996685,-0.382923263779308,0.188407056812731,-2.03242527247755,0.042110621767704,0.0618769157637554,cfi-1,1.20847134171094
WBGene00012941,65.8188881226726,0.476681140727058,0.234549970383981,2.03232232324176,0.0421210359965774,0.0618861853568974,Y47D3B.4,1.20840628624413
WBGene00019652,34.4536979414645,-0.680020970307059,0.334696152339496,-2.03175616317598,0.0421783470658523,0.0619643494467438,K11G9.1,1.20785810552833
WBGene00009380,1146.22682831817,0.118051848293604,0.0581317506908532,2.03076368577661,0.0422789724522947,0.0621061253068354,F34H10.3,1.20686556478684
WBGene00013732,4099.22270694411,0.0841933415444608,0.0414627254687203,2.03057904642512,0.0422977150713445,0.0621276027353709,aakg-1,1.20671540381303
WBGene00013727,1182.38278665149,0.122637985156803,0.0604119138368837,2.03002979657182,0.0423535106208811,0.0622034946495704,Y111B2A.1,1.20618521556013
WBGene00006693,206.019140442506,-0.270218748770429,0.133187710461901,-2.0288564750704,0.0424729110746475,0.0623727775358692,twk-43,1.20500491585519
WBGene00020511,4888.33694400426,-0.0729664452532986,0.0359742792618112,-2.02829484705637,0.0425301645769387,0.0624494770453119,immt-1,1.20447119407585
WBGene00015672,18.9056694846509,-0.855271205024498,0.421676705020146,-2.02826287258063,0.0425334260828748,0.0624494770453119,C10E2.1,1.20447119407585
WBGene00009466,79.192298415499,-0.414594529970423,0.204513279261208,-2.02722547635108,0.0426393588685672,0.0625989146026992,F36D1.7,1.20343319691968
WBGene00195143,36.6557100572257,-0.622923218306096,0.307405583070544,-2.0263887600348,0.0427249618638962,0.0627184797598858,nlp-78,1.20260447710765
WBGene00004856,226.693501666158,-0.250811590724348,0.123798246842724,-2.02597045694019,0.0427678121809241,0.0627752685756227,sma-2,1.20221142053999
WBGene00011146,13411.9952602403,0.0576092638979222,0.0284378115633407,2.02579807414529,0.0427854813750464,0.0627950886821883,pde-2,1.20207432189391
WBGene00000252,100.227064826453,0.388453074855329,0.191775700268059,2.02555941296191,0.0428099542747811,0.0628248895710033,bli-2,1.2018682661058
WBGene00003827,10594.9202567949,0.0791928900870239,0.0390978017769249,2.02550748348626,0.0428152808172398,0.0628265371864575,ntl-4,1.20185687665613
WBGene00020357,38.9957568950043,0.64027255064392,0.316111043893395,2.02546719898798,0.042819413289755,0.0628265371864575,T08E11.1,1.20185687665613
WBGene00044418,175.405102531991,-0.310639866331613,0.1534740751665,-2.02405432966192,0.0429645619887725,0.0630333699490723,C08G5.7,1.20042947359527
WBGene00021606,125.232409963266,0.349002409170606,0.1724470457724,2.02382364747047,0.0429883001779303,0.0630620582561502,Y46H3C.6,1.20023185860079
WBGene00045242,25.6556247740827,0.757366112812766,0.374282656679914,2.02351377841284,0.0430202044826028,0.0631027191676014,C05B5.11,1.1999519261118
WBGene00022818,70.1801781431933,-0.481162738729374,0.237794640439892,-2.02343811382494,0.043027997993503,0.0631080095121213,ZK783.3,1.19991551767873
WBGene00015483,203.2581365063,-0.25741065469208,0.127260121348835,-2.02271262956356,0.0431027840243386,0.063211545397826,C05D11.5,1.19920359189746
WBGene00011732,863.25184063045,-0.131451641785577,0.0649912791225594,-2.02260431799916,0.0431139586643652,0.0632217821721934,arrd-17,1.19913326590485
WBGene00000529,124.080675740794,-0.342860496847942,0.169518820837897,-2.02255121380182,0.0431194383854851,0.0632236668078227,clh-2,1.19912031981844
WBGene00012375,4627.66700750808,0.0745454157643218,0.0368775525360502,2.02143067090607,0.0432352023927405,0.0633872391465594,mecr-1,1.19799816366463
